ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T21:45:00Z,WAN2,0.15,16.8,4.4,52.7,78.9
2026-08-27T21:50:00Z,WAN1,0.03,11.4,3.1,66.1,110.5
2026-08-27T21:50:00Z,WAN2,0.05,23.9,2.5,40.6,54.3
2026-08-27T21:55:00Z,WAN1,0.14,10.8,3.7,22.4,258.7
2026-08-27T21:55:00Z,WAN2,0.2,12.2,2.7,67.7,80.9
2026-08-27T22:00:00Z,WAN1,0.15,12.9,3.4,23.3,86.7
2026-08-27T22:00:00Z,WAN2,0.11,13.3,5.4,51.6,229.5
2026-08-27T22:05:00Z,WAN1,0.1,14.7,1.6,29.6,134.6
2026-08-27T22:05:00Z,WAN2,0.09,13.8,4.2,96.3,72.9
2026-08-27T22:10:00Z,WAN1,0.18,14.1,1.8,32.8,154.7
2026-08-27T22:10:00Z,WAN2,0.04,15.4,5.1,93.3,241.3
2026-08-27T22:15:00Z,WAN1,0.13,10.7,2.8,101.4,197.3
2026-08-27T22:15:00Z,WAN2,0.05,8.0,5.5,34.9,150.1
2026-08-27T22:20:00Z,WAN1,0.32,12.9,1.3,117.1,107.6
2026-08-27T22:20:00Z,WAN2,0.35,11.9,3.6,104.5,199.8
2026-08-27T22:25:00Z,WAN1,0.02,8.6,4.7,75.6,256.7
2026-08-27T22:25:00Z,WAN2,0.08,15.8,1.2,47.2,55.7
2026-08-27T22:30:00Z,WAN1,0.24,19.4,2.7,21.4,203.2
2026-08-27T22:30:00Z,WAN2,0.37,23.9,1.2,88.2,186.0
2026-08-27T22:35:00Z,WAN1,0.13,24.8,4.6,42.2,249.0
2026-08-27T22:35:00Z,WAN2,0.36,12.0,4.4,40.9,115.3
2026-08-27T22:40:00Z,WAN1,0.19,18.3,4.3,89.8,236.4
2026-08-27T22:40:00Z,WAN2,0.05,24.1,5.1,34.7,159.1
2026-08-27T22:45:00Z,WAN1,0.21,12.0,3.1,68.4,240.7
2026-08-27T22:45:00Z,WAN2,0.34,21.0,1.4,74.1,105.5
2026-08-27T22:50:00Z,WAN1,0.35,20.2,4.1,71.3,269.2
2026-08-27T22:50:00Z,WAN2,0.01,21.8,5.6,75.3,62.5
2026-08-27T22:55:00Z,WAN1,0.18,19.2,5.3,112.9,122.8
2026-08-27T22:55:00Z,WAN2,0.15,10.5,1.6,106.4,296.4
2026-08-27T23:00:00Z,WAN1,0.24,16.2,3.5,112.2,255.5
2026-08-27T23:00:00Z,WAN2,0.18,14.2,5.4,81.2,163.5
2026-08-27T23:05:00Z,WAN1,0.09,9.2,5.1,88.4,121.8
2026-08-27T23:05:00Z,WAN2,0.15,15.4,3.8,95.2,136.0
2026-08-27T23:10:00Z,WAN1,0.21,10.0,4.5,30.3,212.8
2026-08-27T23:10:00Z,WAN2,0.08,10.8,5.4,82.5,99.0
2026-08-27T23:15:00Z,WAN1,0.27,14.0,3.4,62.3,197.5
2026-08-27T23:15:00Z,WAN2,0.08,12.2,1.1,20.2,141.6
2026-08-27T23:20:00Z,WAN1,0.3,18.5,3.0,115.1,108.3
2026-08-27T23:20:00Z,WAN2,0.17,10.5,5.9,42.3,130.4
2026-08-27T23:25:00Z,WAN1,0.02,17.4,3.7,58.5,180.6
2026-08-27T23:25:00Z,WAN2,0.21,9.7,4.2,105.5,208.9
2026-08-27T23:30:00Z,WAN1,0.03,12.3,2.1,118.2,229.9
2026-08-27T23:30:00Z,WAN2,0.34,20.6,1.0,85.4,166.3
2026-08-27T23:35:00Z,WAN1,0.26,16.5,4.4,20.0,236.5
2026-08-27T23:35:00Z,WAN2,0.03,14.9,3.1,106.8,239.2
2026-08-27T23:40:00Z,WAN1,0.25,22.5,4.6,63.3,130.3
2026-08-27T23:40:00Z,WAN2,0.26,12.9,4.4,108.1,55.6
2026-08-27T23:45:00Z,WAN1,0.16,11.1,2.3,54.3,250.9
2026-08-27T23:45:00Z,WAN2,0.02,16.8,1.5,75.5,258.9
2026-08-27T23:50:00Z,WAN1,0.1,13.8,2.8,44.5,259.4
2026-08-27T23:50:00Z,WAN2,0.05,18.8,4.2,44.8,177.5
2026-08-27T23:55:00Z,WAN1,0.08,19.8,4.1,69.1,86.5
2026-08-27T23:55:00Z,WAN2,0.35,16.0,4.7,29.0,50.6
2026-08-28T00:00:00Z,WAN1,0.37,10.6,3.0,87.0,143.2
2026-08-28T00:00:00Z,WAN2,0.12,15.8,4.3,91.3,201.3
2026-08-28T00:05:00Z,WAN1,0.01,12.5,2.5,74.9,74.1
2026-08-28T00:05:00Z,WAN2,0.35,12.6,1.6,90.8,92.3
2026-08-28T00:10:00Z,WAN1,0.09,18.2,5.1,43.5,189.1
2026-08-28T00:10:00Z,WAN2,0.08,10.2,5.4,78.1,79.6
2026-08-28T00:15:00Z,WAN1,0.14,22.3,4.1,78.8,287.9
2026-08-28T00:15:00Z,WAN2,0.11,8.9,2.1,107.0,264.9
2026-08-28T00:20:00Z,WAN1,0.29,20.3,1.1,56.0,253.6
2026-08-28T00:20:00Z,WAN2,0.1,14.6,3.9,73.5,224.9
2026-08-28T00:25:00Z,WAN1,0.1,11.4,2.1,97.3,140.5
2026-08-28T00:25:00Z,WAN2,0.2,14.0,5.2,70.5,230.6
2026-08-28T00:30:00Z,WAN1,0.0,21.1,4.2,100.7,276.2
2026-08-28T00:30:00Z,WAN2,0.11,20.8,1.4,87.6,52.8
2026-08-28T00:35:00Z,WAN1,0.39,21.6,2.3,108.3,162.2
2026-08-28T00:35:00Z,WAN2,0.01,11.8,1.4,111.2,207.5
2026-08-28T00:40:00Z,WAN1,0.09,10.1,3.4,75.0,156.3
2026-08-28T00:40:00Z,WAN2,0.25,11.5,5.1,24.8,114.2
2026-08-28T00:45:00Z,WAN1,0.14,8.1,5.8,35.7,52.8
2026-08-28T00:45:00Z,WAN2,0.26,9.1,3.9,86.5,271.7
2026-08-28T00:50:00Z,WAN1,0.14,24.2,5.2,99.1,275.6
2026-08-28T00:50:00Z,WAN2,0.3,19.8,3.0,102.1,117.5
2026-08-28T00:55:00Z,WAN1,0.35,10.0,4.3,35.3,223.9
2026-08-28T00:55:00Z,WAN2,0.38,22.9,4.5,91.6,229.2
2026-08-28T01:00:00Z,WAN1,0.09,15.5,3.5,32.7,225.5
2026-08-28T01:00:00Z,WAN2,0.39,18.1,2.9,112.4,54.4
2026-08-28T01:05:00Z,WAN1,0.26,21.9,2.2,45.4,203.3
2026-08-28T01:05:00Z,WAN2,0.23,13.7,1.6,25.1,142.5
2026-08-28T01:10:00Z,WAN1,0.39,16.6,1.6,72.0,82.3
2026-08-28T01:10:00Z,WAN2,0.11,23.9,2.0,116.5,176.5
2026-08-28T01:15:00Z,WAN1,0.12,16.6,4.5,112.3,272.7
2026-08-28T01:15:00Z,WAN2,0.04,23.1,1.2,28.8,63.4
2026-08-28T01:20:00Z,WAN1,0.04,9.2,4.3,39.0,105.3
2026-08-28T01:20:00Z,WAN2,0.07,24.2,2.4,58.1,213.2
2026-08-28T01:25:00Z,WAN1,0.09,23.6,5.2,80.0,59.6
2026-08-28T01:25:00Z,WAN2,0.34,13.2,3.2,63.8,293.3
2026-08-28T01:30:00Z,WAN1,0.16,20.6,1.4,92.3,249.9
2026-08-28T01:30:00Z,WAN2,0.39,20.3,1.6,55.3,251.7
2026-08-28T01:35:00Z,WAN1,0.39,10.2,5.6,63.7,49.0
2026-08-28T01:35:00Z,WAN2,0.04,23.6,3.4,20.2,287.5
2026-08-28T01:40:00Z,WAN1,0.2,14.7,4.4,52.8,163.1
2026-08-28T01:40:00Z,WAN2,0.14,18.1,1.1,118.9,270.2
2026-08-28T01:45:00Z,WAN1,0.19,24.7,4.3,105.1,120.5
2026-08-28T01:45:00Z,WAN2,0.34,23.6,4.7,118.2,95.7
2026-08-28T01:50:00Z,WAN1,0.05,11.5,3.7,52.3,210.1
2026-08-28T01:50:00Z,WAN2,0.15,15.6,1.2,83.2,252.3
2026-08-28T01:55:00Z,WAN1,0.14,20.8,4.0,29.0,248.3
2026-08-28T01:55:00Z,WAN2,0.02,19.8,1.5,60.1,149.8
2026-08-28T02:00:00Z,WAN1,0.0,20.4,3.2,75.1,54.2
2026-08-28T02:00:00Z,WAN2,0.05,20.7,5.3,54.7,237.9
2026-08-28T02:05:00Z,WAN1,0.13,8.4,5.8,38.2,267.4
2026-08-28T02:05:00Z,WAN2,0.24,24.4,4.8,92.7,132.0
2026-08-28T02:10:00Z,WAN1,0.36,12.5,2.3,26.6,116.9
2026-08-28T02:10:00Z,WAN2,0.16,18.8,4.9,74.3,268.9
2026-08-28T02:15:00Z,WAN1,0.13,11.1,3.3,79.1,158.3
2026-08-28T02:15:00Z,WAN2,0.17,19.3,2.4,76.9,133.7
2026-08-28T02:20:00Z,WAN1,0.28,15.9,5.4,61.2,193.4
2026-08-28T02:20:00Z,WAN2,0.31,11.7,2.6,105.4,128.8
2026-08-28T02:25:00Z,WAN1,0.25,13.2,4.5,20.1,214.4
2026-08-28T02:25:00Z,WAN2,0.24,11.0,4.1,101.7,42.2
2026-08-28T02:30:00Z,WAN1,0.09,14.7,4.6,92.8,118.1
2026-08-28T02:30:00Z,WAN2,0.19,12.8,2.5,27.9,91.0
2026-08-28T02:35:00Z,WAN1,0.34,18.9,2.6,45.1,278.8
2026-08-28T02:35:00Z,WAN2,0.12,22.9,5.0,96.0,72.7
2026-08-28T02:40:00Z,WAN1,0.09,16.3,3.4,53.0,182.3
2026-08-28T02:40:00Z,WAN2,0.01,22.9,2.8,58.5,295.1
2026-08-28T02:45:00Z,WAN1,0.01,12.3,4.4,72.2,271.5
2026-08-28T02:45:00Z,WAN2,0.22,16.0,5.5,66.6,94.7
2026-08-28T02:50:00Z,WAN1,0.18,15.4,2.9,57.7,122.3
2026-08-28T02:50:00Z,WAN2,0.29,10.7,3.5,109.2,61.3
2026-08-28T02:55:00Z,WAN1,0.07,14.5,4.3,27.6,173.4
2026-08-28T02:55:00Z,WAN2,0.1,18.1,4.3,118.1,161.1
2026-08-28T03:00:00Z,WAN1,0.05,20.7,3.1,36.8,296.7
2026-08-28T03:00:00Z,WAN2,0.31,13.0,2.6,72.1,277.6
2026-08-28T03:05:00Z,WAN1,0.33,22.6,3.4,62.0,178.9
2026-08-28T03:05:00Z,WAN2,0.06,19.3,4.6,77.4,162.6
2026-08-28T03:10:00Z,WAN1,0.03,21.4,5.8,24.9,45.4
2026-08-28T03:10:00Z,WAN2,0.27,20.8,5.0,119.5,100.6
2026-08-28T03:15:00Z,WAN1,0.28,9.8,1.7,96.0,167.2
2026-08-28T03:15:00Z,WAN2,0.14,11.9,3.2,116.4,92.6
2026-08-28T03:20:00Z,WAN1,0.1,12.0,2.7,39.2,124.3
2026-08-28T03:20:00Z,WAN2,0.24,24.5,5.7,66.2,247.8
2026-08-28T03:25:00Z,WAN1,0.18,8.1,1.8,28.4,190.5
2026-08-28T03:25:00Z,WAN2,0.2,11.8,1.8,43.8,46.6
2026-08-28T03:30:00Z,WAN1,0.36,14.2,4.0,64.9,278.9
2026-08-28T03:30:00Z,WAN2,0.26,8.4,4.4,21.0,225.5
2026-08-28T03:35:00Z,WAN1,0.01,21.1,3.1,91.2,247.1
2026-08-28T03:35:00Z,WAN2,0.32,24.8,5.8,51.9,54.7
2026-08-28T03:40:00Z,WAN1,0.08,9.4,4.9,86.1,124.7
2026-08-28T03:40:00Z,WAN2,0.29,23.7,2.1,23.5,165.9
2026-08-28T03:45:00Z,WAN1,0.02,16.9,1.5,87.5,172.5
2026-08-28T03:45:00Z,WAN2,0.11,8.0,2.5,45.9,84.1
2026-08-28T03:50:00Z,WAN1,0.24,17.3,4.4,99.3,132.5
2026-08-28T03:50:00Z,WAN2,0.4,19.6,6.0,89.0,44.8
2026-08-28T03:55:00Z,WAN1,0.35,15.8,1.7,104.1,81.8
2026-08-28T03:55:00Z,WAN2,0.2,17.9,3.1,75.9,273.4
2026-08-28T04:00:00Z,WAN1,0.22,18.3,6.0,57.2,298.3
2026-08-28T04:00:00Z,WAN2,0.14,12.7,5.0,96.3,140.3
2026-08-28T04:05:00Z,WAN1,0.34,16.9,4.0,50.3,181.6
2026-08-28T04:05:00Z,WAN2,0.05,16.4,4.9,89.9,140.0
2026-08-28T04:10:00Z,WAN1,0.21,21.4,5.3,56.3,242.1
2026-08-28T04:10:00Z,WAN2,0.27,22.4,4.4,89.3,169.5
2026-08-28T04:15:00Z,WAN1,0.39,16.2,5.4,101.9,294.6
2026-08-28T04:15:00Z,WAN2,0.16,15.6,3.3,55.9,139.1
2026-08-28T04:20:00Z,WAN1,0.35,9.6,5.8,74.4,231.3
2026-08-28T04:20:00Z,WAN2,0.29,21.3,5.8,104.3,107.8
2026-08-28T04:25:00Z,WAN1,0.35,22.6,5.1,73.1,158.8
2026-08-28T04:25:00Z,WAN2,0.15,13.5,2.0,36.2,94.8
2026-08-28T04:30:00Z,WAN1,0.01,18.4,2.9,113.8,154.0
2026-08-28T04:30:00Z,WAN2,0.02,21.2,4.2,83.7,135.6
2026-08-28T04:35:00Z,WAN1,0.34,9.0,5.3,28.7,153.4
2026-08-28T04:35:00Z,WAN2,0.3,16.6,3.2,79.1,126.1
2026-08-28T04:40:00Z,WAN1,0.04,24.5,2.8,114.6,71.2
2026-08-28T04:40:00Z,WAN2,0.03,19.8,3.2,24.4,88.4
2026-08-28T04:45:00Z,WAN1,0.29,9.9,1.2,21.7,197.9
2026-08-28T04:45:00Z,WAN2,0.36,8.5,3.4,42.8,225.6
2026-08-28T04:50:00Z,WAN1,0.19,20.2,2.5,110.7,66.4
2026-08-28T04:50:00Z,WAN2,0.27,10.0,5.0,41.8,179.2
2026-08-28T04:55:00Z,WAN1,0.02,18.1,1.4,58.9,263.7
2026-08-28T04:55:00Z,WAN2,0.17,18.8,2.9,118.1,95.1
2026-08-28T05:00:00Z,WAN1,0.1,14.0,4.0,41.8,108.4
2026-08-28T05:00:00Z,WAN2,0.39,17.2,2.8,48.5,279.7
2026-08-28T05:05:00Z,WAN1,0.17,14.6,3.3,107.6,230.0
2026-08-28T05:05:00Z,WAN2,0.17,17.0,2.7,90.5,287.7
2026-08-28T05:10:00Z,WAN1,0.08,21.8,3.2,38.9,143.8
2026-08-28T05:10:00Z,WAN2,0.08,20.8,4.5,91.1,175.9
2026-08-28T05:15:00Z,WAN1,0.31,12.9,2.1,73.3,98.0
2026-08-28T05:15:00Z,WAN2,0.07,13.2,2.7,78.3,116.9
2026-08-28T05:20:00Z,WAN1,0.03,12.3,1.4,91.8,172.0
2026-08-28T05:20:00Z,WAN2,0.09,8.7,5.9,84.1,227.9
2026-08-28T05:25:00Z,WAN1,0.26,16.0,5.7,91.1,248.9
2026-08-28T05:25:00Z,WAN2,0.36,23.1,1.4,71.2,61.0
2026-08-28T05:30:00Z,WAN1,0.2,22.9,1.3,109.3,250.2
2026-08-28T05:30:00Z,WAN2,0.02,17.1,5.5,107.5,239.2
2026-08-28T05:35:00Z,WAN1,0.19,16.2,4.0,102.3,107.9
2026-08-28T05:35:00Z,WAN2,0.22,19.9,3.6,39.7,264.8
2026-08-28T05:40:00Z,WAN1,0.18,24.5,4.0,79.9,192.5
2026-08-28T05:40:00Z,WAN2,0.1,16.4,4.4,79.3,212.6
2026-08-28T05:45:00Z,WAN1,0.3,20.4,2.8,101.7,144.7
2026-08-28T05:45:00Z,WAN2,0.26,17.2,4.9,41.7,136.0
2026-08-28T05:50:00Z,WAN1,0.3,20.4,4.3,120.0,100.0
2026-08-28T05:50:00Z,WAN2,0.36,16.3,5.7,96.1,185.7
2026-08-28T05:55:00Z,WAN1,0.16,8.6,1.3,90.5,95.8
2026-08-28T05:55:00Z,WAN2,0.07,20.3,4.3,25.5,208.9
2026-08-28T06:00:00Z,WAN1,0.4,19.1,1.6,111.2,96.5
2026-08-28T06:00:00Z,WAN2,0.01,23.5,2.6,22.3,259.6
2026-08-28T06:05:00Z,WAN1,0.34,12.8,5.2,43.7,187.9
2026-08-28T06:05:00Z,WAN2,0.38,8.1,1.1,115.1,145.9
2026-08-28T06:10:00Z,WAN1,0.36,15.7,5.5,39.7,293.0
2026-08-28T06:10:00Z,WAN2,0.36,15.9,2.8,83.0,127.3
2026-08-28T06:15:00Z,WAN1,0.33,19.7,2.3,77.1,288.1
2026-08-28T06:15:00Z,WAN2,0.25,9.8,1.4,119.2,191.5
2026-08-28T06:20:00Z,WAN1,0.28,13.4,5.5,79.8,120.5
2026-08-28T06:20:00Z,WAN2,0.05,22.5,3.9,115.0,93.6
2026-08-28T06:25:00Z,WAN1,0.34,24.5,1.3,118.6,97.3
2026-08-28T06:25:00Z,WAN2,0.28,23.3,4.5,96.1,62.3
2026-08-28T06:30:00Z,WAN1,0.25,14.9,4.9,100.1,196.7
2026-08-28T06:30:00Z,WAN2,0.24,16.0,4.4,43.5,57.2
2026-08-28T06:35:00Z,WAN1,0.37,15.3,2.9,75.1,235.6
2026-08-28T06:35:00Z,WAN2,0.06,12.4,4.3,92.3,162.1
2026-08-28T06:40:00Z,WAN1,0.05,18.9,1.5,66.8,232.5
2026-08-28T06:40:00Z,WAN2,0.25,16.6,4.7,92.4,245.0
2026-08-28T06:45:00Z,WAN1,0.34,15.1,4.8,108.5,58.7
2026-08-28T06:45:00Z,WAN2,0.0,13.4,3.2,20.5,287.6
2026-08-28T06:50:00Z,WAN1,0.11,23.6,4.7,109.7,234.8
2026-08-28T06:50:00Z,WAN2,0.33,8.6,5.7,32.7,208.8
2026-08-28T06:55:00Z,WAN1,0.32,11.9,1.7,29.9,265.3
2026-08-28T06:55:00Z,WAN2,0.14,23.9,5.3,90.7,280.5
2026-08-28T07:00:00Z,WAN1,0.28,22.7,5.8,100.8,68.5
2026-08-28T07:00:00Z,WAN2,0.17,8.2,1.4,99.8,140.1
2026-08-28T07:05:00Z,WAN1,0.24,21.9,1.9,68.6,270.2
2026-08-28T07:05:00Z,WAN2,0.07,14.1,1.6,64.4,157.9
2026-08-28T07:10:00Z,WAN1,0.14,8.7,2.7,63.8,247.9
2026-08-28T07:10:00Z,WAN2,0.38,14.3,1.9,89.5,114.6
2026-08-28T07:15:00Z,WAN1,0.11,13.3,5.0,26.1,202.3
2026-08-28T07:15:00Z,WAN2,0.07,13.3,1.7,45.3,180.4
2026-08-28T07:20:00Z,WAN1,0.27,24.5,4.7,66.9,194.5
2026-08-28T07:20:00Z,WAN2,0.21,21.1,4.8,32.5,60.7
2026-08-28T07:25:00Z,WAN1,0.0,18.6,4.6,98.3,120.8
