ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T19:45:00Z,WAN1,0.05,19.2,3.0,101.0,124.2
2026-08-27T19:50:00Z,WAN1,0.4,10.0,1.4,70.0,170.6
2026-08-27T19:55:00Z,WAN1,0.34,8.5,1.9,44.5,152.8
2026-08-27T20:00:00Z,WAN1,0.33,19.3,2.2,58.8,239.5
2026-08-27T20:05:00Z,WAN1,0.22,9.8,2.8,22.4,158.5
2026-08-27T20:10:00Z,WAN1,0.09,13.1,2.7,106.5,61.6
2026-08-27T20:15:00Z,WAN1,0.04,10.2,3.1,63.5,282.0
2026-08-27T20:20:00Z,WAN1,0.29,12.6,1.7,74.8,256.4
2026-08-27T20:25:00Z,WAN1,0.09,21.0,2.8,115.7,288.4
2026-08-27T20:30:00Z,WAN1,0.07,21.7,4.0,58.7,174.7
2026-08-27T20:35:00Z,WAN1,0.36,16.2,3.8,69.5,46.4
2026-08-27T20:40:00Z,WAN1,0.3,9.8,5.5,20.7,187.6
2026-08-27T20:45:00Z,WAN1,0.1,19.6,4.1,94.7,253.1
2026-08-27T20:50:00Z,WAN1,0.4,10.0,2.1,68.5,281.3
2026-08-27T20:55:00Z,WAN1,0.16,11.5,3.6,51.6,60.4
2026-08-27T21:00:00Z,WAN1,0.32,15.7,5.2,30.4,127.8
2026-08-27T21:05:00Z,WAN1,0.05,22.4,3.2,80.6,53.2
2026-08-27T21:10:00Z,WAN1,0.18,14.6,4.5,43.6,295.9
2026-08-27T21:15:00Z,WAN1,0.13,16.7,3.4,54.3,54.9
2026-08-27T21:20:00Z,WAN1,0.02,23.5,5.9,81.4,74.7
2026-08-27T21:25:00Z,WAN1,0.08,13.4,1.2,54.2,113.4
2026-08-27T21:30:00Z,WAN1,0.13,22.2,3.8,119.9,119.8
2026-08-27T21:35:00Z,WAN1,0.03,21.0,4.6,101.7,136.7
2026-08-27T21:40:00Z,WAN1,0.33,9.7,4.6,89.3,187.1
2026-08-27T21:45:00Z,WAN1,0.25,15.9,3.1,67.5,198.0
2026-08-27T21:50:00Z,WAN1,0.34,13.7,3.8,59.0,84.5
2026-08-27T21:55:00Z,WAN1,0.28,8.1,5.4,24.9,84.0
2026-08-27T22:00:00Z,WAN1,0.3,15.4,2.5,68.8,282.1
2026-08-27T22:05:00Z,WAN1,0.26,14.1,5.7,44.4,64.6
2026-08-27T22:10:00Z,WAN1,0.29,21.6,5.0,59.7,217.2
2026-08-27T22:15:00Z,WAN1,0.08,12.6,5.7,105.1,285.8
2026-08-27T22:20:00Z,WAN1,0.22,20.1,2.8,59.7,281.1
2026-08-27T22:25:00Z,WAN1,0.3,24.0,1.8,61.3,278.6
2026-08-27T22:30:00Z,WAN1,0.37,21.9,5.4,46.4,225.6
2026-08-27T22:35:00Z,WAN1,0.04,15.8,1.1,63.3,90.5
2026-08-27T22:40:00Z,WAN1,0.16,19.4,4.4,108.2,282.8
2026-08-27T22:45:00Z,WAN1,0.12,13.7,3.1,45.4,259.3
2026-08-27T22:50:00Z,WAN1,0.32,19.3,4.2,49.3,112.2
2026-08-27T22:55:00Z,WAN1,0.3,9.6,6.0,34.5,94.1
2026-08-27T23:00:00Z,WAN1,0.3,23.5,1.8,113.9,172.6
2026-08-27T23:05:00Z,WAN1,0.05,17.3,2.2,84.8,203.3
2026-08-27T23:10:00Z,WAN1,0.33,23.6,5.3,87.5,229.7
2026-08-27T23:15:00Z,WAN1,0.35,22.2,3.5,114.1,290.0
2026-08-27T23:20:00Z,WAN1,0.08,11.6,4.1,74.5,149.8
2026-08-27T23:25:00Z,WAN1,0.2,11.5,3.1,79.3,235.7
2026-08-27T23:30:00Z,WAN1,0.28,9.7,2.0,68.3,240.9
2026-08-27T23:35:00Z,WAN1,0.11,20.5,2.1,50.3,261.1
2026-08-27T23:40:00Z,WAN1,0.08,22.3,3.8,22.6,162.2
2026-08-27T23:45:00Z,WAN1,0.22,10.1,2.9,68.5,163.1
2026-08-27T23:50:00Z,WAN1,0.37,14.6,5.5,49.3,233.8
2026-08-27T23:55:00Z,WAN1,0.06,17.9,4.7,102.7,53.5
2026-08-28T00:00:00Z,WAN1,0.3,10.6,5.8,50.5,262.0
2026-08-28T00:05:00Z,WAN1,0.07,24.8,3.7,42.1,277.9
2026-08-28T00:10:00Z,WAN1,0.32,20.3,3.1,43.1,205.4
2026-08-28T00:15:00Z,WAN1,0.34,20.5,4.6,26.2,160.2
2026-08-28T00:20:00Z,WAN1,0.12,17.1,4.3,80.0,40.7
2026-08-28T00:25:00Z,WAN1,0.12,12.8,3.1,48.5,90.0
2026-08-28T00:30:00Z,WAN1,0.09,16.3,5.4,41.7,289.9
2026-08-28T00:35:00Z,WAN1,0.27,23.2,5.4,95.3,278.0
2026-08-28T00:40:00Z,WAN1,0.08,18.7,2.8,36.7,111.5
2026-08-28T00:45:00Z,WAN1,0.26,10.3,1.5,104.6,251.9
2026-08-28T00:50:00Z,WAN1,0.01,11.4,1.0,73.3,295.9
2026-08-28T00:55:00Z,WAN1,0.06,17.8,3.2,92.8,193.2
2026-08-28T01:00:00Z,WAN1,0.29,9.8,5.9,98.5,68.2
2026-08-28T01:05:00Z,WAN1,0.0,21.8,4.9,58.0,281.4
2026-08-28T01:10:00Z,WAN1,0.25,16.7,1.2,68.5,138.6
2026-08-28T01:15:00Z,WAN1,0.17,13.9,5.2,56.9,65.2
2026-08-28T01:20:00Z,WAN1,0.1,22.2,3.6,55.1,267.7
2026-08-28T01:25:00Z,WAN1,0.39,15.1,1.7,52.1,69.1
2026-08-28T01:30:00Z,WAN1,0.35,20.1,2.6,84.9,260.3
2026-08-28T01:35:00Z,WAN1,0.4,11.0,3.3,84.7,155.2
2026-08-28T01:40:00Z,WAN1,0.21,15.8,3.0,77.3,142.8
2026-08-28T01:45:00Z,WAN1,0.12,15.1,4.9,35.5,162.9
2026-08-28T01:50:00Z,WAN1,0.09,23.8,1.0,54.8,290.6
2026-08-28T01:55:00Z,WAN1,0.28,12.0,4.7,70.2,64.4
2026-08-28T02:00:00Z,WAN1,0.04,8.7,2.4,61.0,292.4
2026-08-28T02:05:00Z,WAN1,0.36,17.4,4.3,82.1,251.3
2026-08-28T02:10:00Z,WAN1,0.15,19.0,2.1,42.7,109.4
2026-08-28T02:15:00Z,WAN1,0.16,13.0,4.0,24.0,122.2
2026-08-28T02:20:00Z,WAN1,0.24,21.5,4.9,63.1,202.2
2026-08-28T02:25:00Z,WAN1,0.01,23.7,4.3,99.3,67.6
2026-08-28T02:30:00Z,WAN1,0.17,13.1,5.2,96.0,81.2
2026-08-28T02:35:00Z,WAN1,0.39,11.5,1.7,76.1,153.9
2026-08-28T02:40:00Z,WAN1,0.38,8.8,5.5,91.4,122.5
2026-08-28T02:45:00Z,WAN1,0.06,20.0,1.2,49.3,61.5
2026-08-28T02:50:00Z,WAN1,0.14,24.9,5.2,75.1,207.8
2026-08-28T02:55:00Z,WAN1,0.25,21.4,5.2,116.4,285.7
2026-08-28T03:00:00Z,WAN1,0.14,24.1,2.3,31.3,209.3
2026-08-28T03:05:00Z,WAN1,0.02,22.9,5.9,100.2,107.0
2026-08-28T03:10:00Z,WAN1,0.21,8.9,3.2,102.3,91.0
2026-08-28T03:15:00Z,WAN1,0.06,14.0,2.8,53.3,124.2
2026-08-28T03:20:00Z,WAN1,0.03,18.9,3.5,81.2,124.6
2026-08-28T03:25:00Z,WAN1,0.36,21.2,3.8,58.3,261.7
2026-08-28T03:30:00Z,WAN1,0.17,15.1,3.8,25.7,169.0
2026-08-28T03:35:00Z,WAN1,0.03,23.6,5.0,32.2,95.0
2026-08-28T03:40:00Z,WAN1,0.27,17.2,3.0,60.8,98.6
2026-08-28T03:45:00Z,WAN1,0.16,8.9,1.3,43.6,46.9
2026-08-28T03:50:00Z,WAN1,0.1,11.4,2.8,79.3,297.7
2026-08-28T03:55:00Z,WAN1,0.28,21.9,3.8,96.2,204.2
2026-08-28T04:00:00Z,WAN1,0.0,14.2,1.7,88.6,134.6
2026-08-28T04:05:00Z,WAN1,0.17,10.6,5.8,47.8,76.3
2026-08-28T04:10:00Z,WAN1,0.15,13.4,1.9,89.6,152.0
2026-08-28T04:15:00Z,WAN1,0.0,24.1,1.6,106.8,296.6
2026-08-28T04:20:00Z,WAN1,0.22,21.0,1.0,40.1,246.1
2026-08-28T04:25:00Z,WAN1,0.28,10.0,2.3,27.6,245.9
2026-08-28T04:30:00Z,WAN1,0.26,13.9,3.8,70.0,108.0
2026-08-28T04:35:00Z,WAN1,0.21,8.1,4.6,115.8,82.8
2026-08-28T04:40:00Z,WAN1,0.17,18.1,4.4,97.3,125.6
2026-08-28T04:45:00Z,WAN1,0.3,14.1,4.9,70.8,189.1
2026-08-28T04:50:00Z,WAN1,0.36,11.0,3.5,54.6,55.9
2026-08-28T04:55:00Z,WAN1,0.31,11.3,1.8,33.6,242.5
2026-08-28T05:00:00Z,WAN1,0.28,13.6,3.4,55.7,168.2
2026-08-28T05:05:00Z,WAN1,0.02,12.9,5.8,52.0,222.2
2026-08-28T05:10:00Z,WAN1,0.25,15.9,4.1,89.6,189.6
2026-08-28T05:15:00Z,WAN1,0.31,13.1,2.1,66.0,244.9
2026-08-28T05:20:00Z,WAN1,0.2,8.1,3.3,109.5,83.5
2026-08-28T05:25:00Z,WAN1,0.23,12.8,3.7,96.3,125.5
2026-08-28T05:30:00Z,WAN1,0.07,15.6,5.9,22.7,119.0
2026-08-28T05:35:00Z,WAN1,0.09,16.0,4.9,76.1,192.8
2026-08-28T05:40:00Z,WAN1,0.09,17.1,4.7,53.2,45.0
2026-08-28T05:45:00Z,WAN1,0.39,16.6,5.8,81.1,128.6
2026-08-28T05:50:00Z,WAN1,0.07,23.9,4.8,77.5,44.7
2026-08-28T05:55:00Z,WAN1,0.12,15.2,1.5,67.2,162.2
2026-08-28T06:00:00Z,WAN1,0.08,16.9,5.8,107.3,253.6
2026-08-28T06:05:00Z,WAN1,0.12,12.0,3.4,113.3,95.1
2026-08-28T06:10:00Z,WAN1,0.03,22.5,1.1,71.1,295.7
2026-08-28T06:15:00Z,WAN1,0.23,8.2,2.5,95.0,216.5
2026-08-28T06:20:00Z,WAN1,0.03,15.9,3.4,36.5,73.9
2026-08-28T06:25:00Z,WAN1,0.12,14.8,5.8,52.7,272.1
2026-08-28T06:30:00Z,WAN1,0.01,15.9,1.8,26.0,115.5
2026-08-28T06:35:00Z,WAN1,0.28,18.3,2.4,92.8,223.1
2026-08-28T06:40:00Z,WAN1,0.35,19.7,1.4,98.2,288.3
2026-08-28T06:45:00Z,WAN1,0.35,19.2,1.6,106.6,168.3
2026-08-28T06:50:00Z,WAN1,0.29,23.7,2.1,22.4,283.6
2026-08-28T06:55:00Z,WAN1,0.36,9.5,3.3,105.8,199.7
2026-08-28T07:00:00Z,WAN1,0.21,25.0,1.1,57.2,80.7
2026-08-28T07:05:00Z,WAN1,0.38,17.9,2.3,106.8,277.7
2026-08-28T07:10:00Z,WAN1,0.19,24.2,2.1,89.1,298.3
2026-08-28T07:15:00Z,WAN1,0.09,19.9,5.1,106.5,109.5
2026-08-28T07:20:00Z,WAN1,0.15,9.9,3.5,106.2,117.2
2026-08-28T07:25:00Z,WAN1,0.35,12.5,3.3,86.2,251.0
2026-08-28T07:30:00Z,WAN1,0.38,14.1,3.0,95.9,247.0
2026-08-28T07:35:00Z,WAN1,0.32,12.5,5.3,96.4,194.0
2026-08-28T07:40:00Z,WAN1,0.13,20.3,1.3,94.0,148.8
2026-08-28T07:45:00Z,WAN1,0.3,18.0,2.8,51.7,170.7
2026-08-28T07:50:00Z,WAN1,0.05,12.4,4.2,39.5,278.9
2026-08-28T07:55:00Z,WAN1,0.21,13.5,1.9,47.6,143.1
2026-08-28T08:00:00Z,WAN1,0.05,13.2,5.8,113.7,277.3
2026-08-28T08:05:00Z,WAN1,0.38,19.9,5.8,84.0,146.5
2026-08-28T08:10:00Z,WAN1,0.07,19.1,5.8,113.8,293.1
2026-08-28T08:15:00Z,WAN1,0.18,19.6,6.0,92.2,262.4
2026-08-28T08:20:00Z,WAN1,0.35,17.4,5.4,55.3,254.6
2026-08-28T08:25:00Z,WAN1,0.17,11.7,5.1,99.3,205.4
2026-08-28T08:30:00Z,WAN1,0.19,12.5,5.2,86.5,214.2
2026-08-28T08:35:00Z,WAN1,0.33,8.5,5.0,105.4,76.2
2026-08-28T08:40:00Z,WAN1,0.02,22.7,2.3,73.4,281.8
2026-08-28T08:45:00Z,WAN1,0.08,16.4,1.3,107.3,263.8
2026-08-28T08:50:00Z,WAN1,0.17,21.5,1.8,100.7,250.2
2026-08-28T08:55:00Z,WAN1,0.29,8.6,2.5,86.2,256.5
2026-08-28T09:00:00Z,WAN1,0.2,19.7,3.3,78.3,114.0
2026-08-28T09:05:00Z,WAN1,0.08,22.8,3.8,52.1,116.7
2026-08-28T09:10:00Z,WAN1,0.13,16.8,1.8,65.1,131.1
2026-08-28T09:15:00Z,WAN1,0.15,14.2,1.2,108.5,118.8
2026-08-28T09:20:00Z,WAN1,0.3,24.1,2.9,54.9,215.9
2026-08-28T09:25:00Z,WAN1,0.38,17.1,4.2,30.8,121.2
2026-08-28T09:30:00Z,WAN1,0.18,19.1,2.9,93.8,257.9
2026-08-28T09:35:00Z,WAN1,0.1,17.0,1.5,52.1,190.3
2026-08-28T09:40:00Z,WAN1,0.33,11.3,5.0,86.1,253.9
2026-08-28T09:45:00Z,WAN1,0.03,16.8,1.7,97.5,216.3
2026-08-28T09:50:00Z,WAN1,0.09,24.8,5.5,59.0,96.3
2026-08-28T09:55:00Z,WAN1,0.31,13.8,5.3,47.8,261.9
2026-08-28T10:00:00Z,WAN1,0.14,18.0,2.6,82.0,55.3
2026-08-28T10:05:00Z,WAN1,0.15,14.0,4.0,100.2,168.3
2026-08-28T10:10:00Z,WAN1,0.38,10.6,4.7,59.7,95.2
2026-08-28T10:15:00Z,WAN1,0.13,14.4,3.4,69.0,245.9
2026-08-28T10:20:00Z,WAN1,0.32,14.8,4.8,79.7,49.0
2026-08-28T10:25:00Z,WAN1,0.33,23.0,4.2,70.6,276.3
2026-08-28T10:30:00Z,WAN1,0.39,17.9,1.3,71.6,92.7
2026-08-28T10:35:00Z,WAN1,0.19,18.2,2.1,26.5,168.6
2026-08-28T10:40:00Z,WAN1,0.27,16.9,5.1,119.8,293.0
2026-08-28T10:45:00Z,WAN1,0.13,15.6,3.9,41.8,284.4
2026-08-28T10:50:00Z,WAN1,0.31,24.4,2.9,70.2,175.5
2026-08-28T10:55:00Z,WAN1,0.04,12.4,4.3,112.6,56.4
2026-08-28T11:00:00Z,WAN1,0.13,16.7,3.0,46.4,84.7
2026-08-28T11:05:00Z,WAN1,0.12,9.0,2.4,26.3,268.7
2026-08-28T11:10:00Z,WAN1,0.26,16.4,2.6,87.9,128.9
2026-08-28T11:15:00Z,WAN1,0.34,22.4,2.2,71.7,134.5
2026-08-28T11:20:00Z,WAN1,0.39,12.0,1.2,42.3,284.9
2026-08-28T11:25:00Z,WAN1,0.25,20.5,3.4,90.5,151.5
2026-08-28T11:30:00Z,WAN1,0.21,19.1,5.0,114.1,206.0
2026-08-28T11:35:00Z,WAN1,0.33,10.7,2.0,111.3,56.9
2026-08-28T11:40:00Z,WAN1,0.18,12.1,3.7,50.3,275.4
2026-08-28T11:45:00Z,WAN1,0.04,22.0,5.8,60.5,249.5
2026-08-28T11:50:00Z,WAN1,0.25,11.8,3.6,32.7,120.3
2026-08-28T11:55:00Z,WAN1,0.03,11.1,5.4,70.9,265.0
2026-08-28T12:00:00Z,WAN1,0.18,13.2,3.4,56.1,293.5
2026-08-28T12:05:00Z,WAN1,0.01,11.4,2.1,70.8,141.0
2026-08-28T12:10:00Z,WAN1,0.05,18.4,5.4,74.6,128.0
2026-08-28T12:15:00Z,WAN1,0.2,12.2,1.2,50.4,139.5
2026-08-28T12:20:00Z,WAN1,0.31,15.0,5.4,31.8,121.5
2026-08-28T12:25:00Z,WAN1,0.07,21.4,1.8,76.3,171.3
2026-08-28T12:30:00Z,WAN1,0.29,16.9,2.4,114.8,165.7
2026-08-28T12:35:00Z,WAN1,0.07,17.3,3.6,29.6,50.6
2026-08-28T12:40:00Z,WAN1,0.2,20.2,2.8,84.4,107.3
2026-08-28T12:45:00Z,WAN1,0.29,21.5,3.7,111.9,146.2
2026-08-28T12:50:00Z,WAN1,0.15,8.2,2.9,96.4,240.7
2026-08-28T12:55:00Z,WAN1,0.17,15.6,4.0,25.5,175.7
2026-08-28T13:00:00Z,WAN1,0.34,10.2,1.4,69.6,198.7
2026-08-28T13:05:00Z,WAN1,0.15,15.1,5.7,119.3,295.1
2026-08-28T13:10:00Z,WAN1,0.07,13.4,2.3,110.8,200.3
2026-08-28T13:15:00Z,WAN1,0.22,9.5,5.0,117.6,99.5
2026-08-28T13:20:00Z,WAN1,0.12,8.2,5.2,43.6,84.1
2026-08-28T13:25:00Z,WAN1,0.35,19.5,3.2,44.2,288.6
2026-08-28T13:30:00Z,WAN1,0.14,20.5,4.2,58.8,293.1
2026-08-28T13:35:00Z,WAN1,0.17,12.4,2.1,23.5,157.3
2026-08-28T13:40:00Z,WAN1,0.37,20.4,2.7,50.3,249.0
2026-08-28T13:45:00Z,WAN1,0.33,13.3,2.3,46.3,251.2
2026-08-28T13:50:00Z,WAN1,0.19,19.5,4.4,99.9,180.8
2026-08-28T13:55:00Z,WAN1,0.01,19.3,2.2,105.5,191.8
2026-08-28T14:00:00Z,WAN1,0.28,19.7,5.3,101.7,278.6
2026-08-28T14:05:00Z,WAN1,0.33,12.3,4.7,55.2,235.8
2026-08-28T14:10:00Z,WAN1,0.22,17.8,1.5,38.2,73.3
2026-08-28T14:15:00Z,WAN1,0.04,22.8,5.5,55.0,158.3
2026-08-28T14:20:00Z,WAN1,0.23,19.8,1.4,117.2,47.9
2026-08-28T14:25:00Z,WAN1,0.05,20.3,2.6,83.9,185.3
2026-08-28T14:30:00Z,WAN1,0.19,16.8,5.1,60.5,239.0
2026-08-28T14:35:00Z,WAN1,0.24,23.0,1.5,49.6,46.2
2026-08-28T14:40:00Z,WAN1,0.01,17.2,3.3,38.3,80.4
2026-08-28T14:45:00Z,WAN1,0.08,23.1,3.8,61.7,187.8
2026-08-28T14:50:00Z,WAN1,0.17,16.4,1.4,118.4,192.1
2026-08-28T14:55:00Z,WAN1,0.29,23.3,1.5,26.0,98.2
2026-08-28T15:00:00Z,WAN1,0.07,11.3,3.0,103.0,194.0
2026-08-28T15:05:00Z,WAN1,0.29,16.5,5.6,107.9,73.7
2026-08-28T15:10:00Z,WAN1,0.27,24.2,5.1,75.1,143.1
2026-08-28T15:15:00Z,WAN1,0.04,12.6,1.5,27.0,242.3
2026-08-28T15:20:00Z,WAN1,0.2,14.2,4.6,51.9,277.7
2026-08-28T15:25:00Z,WAN1,0.09,11.4,2.1,115.4,269.9
2026-08-28T15:30:00Z,WAN1,0.08,23.8,1.2,89.8,159.3
2026-08-28T15:35:00Z,WAN1,0.09,18.1,2.1,72.6,233.8
2026-08-28T15:40:00Z,WAN1,0.17,23.3,5.5,38.2,94.6
2026-08-28T15:45:00Z,WAN1,0.0,14.0,1.4,50.2,71.5
2026-08-28T15:50:00Z,WAN1,0.19,12.4,5.6,99.7,132.4
2026-08-28T15:55:00Z,WAN1,0.21,9.4,1.3,101.9,62.8
2026-08-28T16:00:00Z,WAN1,0.15,12.0,2.1,41.7,97.3
2026-08-28T16:05:00Z,WAN1,0.37,12.1,4.3,44.0,282.1
2026-08-28T16:10:00Z,WAN1,0.36,16.7,5.7,92.5,273.1
2026-08-28T16:15:00Z,WAN1,0.21,9.3,1.4,104.0,289.8
2026-08-28T16:20:00Z,WAN1,0.17,23.1,5.5,51.5,237.4
2026-08-28T16:25:00Z,WAN1,0.31,19.4,2.2,25.2,126.4
2026-08-28T16:30:00Z,WAN1,0.11,16.9,2.8,60.1,121.7
2026-08-28T16:35:00Z,WAN1,0.05,12.8,4.3,48.1,272.4
2026-08-28T16:40:00Z,WAN1,0.35,15.8,2.5,85.4,271.1
2026-08-28T16:45:00Z,WAN1,0.33,11.6,2.1,24.9,285.0
2026-08-28T16:50:00Z,WAN1,0.11,14.7,4.8,49.1,227.7
2026-08-28T16:55:00Z,WAN1,0.01,14.9,1.1,102.0,114.3
2026-08-28T17:00:00Z,WAN1,0.33,20.8,1.6,50.0,246.4
